Consumo ClO2 Etapa D0 L1,CONSUMO ESPECIFICO CLO2
0.171,18.335209323627996
0.195,18.508030456993943
0.178,16.587637555122505
0.187,16.737395471371933
0.175,17.280783139463193
0.193,16.823916277086497
0.184,17.302788118281796
0.178,16.873873460005306
0.197,17.363969847003126
0.181,18.432794815994864
0.149,16.50357709962275
0.196,17.799464625202837
0.19,18.401237508355337
0.194,17.699666159810462
0.179,17.239254590251534
0.207,17.932275377450768
0.195,16.85158892665319
0.187,16.580197453996774
0.193,16.933770556215023
0.194,18.048583793866584
0.188,18.206158249152
0.192,18.70869253398329
0.188,18.16826504420131
0.196,18.52813241051461
0.216,19.901457386387477
0.166,16.12302486659844
0.168,17.668271357082823
0.183,18.85456011021741
0.194,16.475307208890356
0.193,17.31114543275032
0.195,18.451232683853487
0.176,17.913611245314705
0.19,17.524448047917172
0.19,18.47643226052221
0.186,16.554567970773334
0.201,16.968612356825105
0.181,16.175715464583366
0.182,17.513495061368484
0.185,17.152377801988195
0.18,18.60869092536753
0.213,19.50900584843089
0.217,18.70651422701957
0.192,17.549887051062157
0.202,18.613792686546468
0.181,16.976114723970642
0.205,16.419337603000656
0.182,16.62518229283974
0.189,17.78784337415993
0.201,18.34349898628892
0.184,17.048474516262356
0.178,15.623780002602542
0.192,16.38457879435039
0.181,16.750582134969928
0.2,16.9049362090215
0.2,19.31131426028227
0.173,16.874532395656278
0.187,17.666194558346813
0.197,17.031978449804885
0.173,16.725619404853987
0.202,18.411882297319675
0.175,17.06268320095767
0.208,17.6065573938773
0.188,17.559548977852398
0.175,17.69085835047538
0.174,16.78862376622003
0.19,16.439996885216363
0.211,22.290577935402997
0.199,18.110806438553293
0.187,17.098936794831904
0.2,19.30213718016073
0.195,16.653330981098414
0.186,16.475935639628858
0.2,18.630172926872653
0.192,18.0011778903804
0.172,15.904850653270634
0.191,17.753527589310885
0.185,16.630282976795467
0.207,17.810647551613545
0.193,16.725779037204145
0.196,17.497285530248796
0.194,16.34276252530562
0.205,16.900241800170654
0.174,15.942370816590325
0.18,19.013413509284277
0.205,19.47528938482497
0.195,16.881356275002574
0.189,16.59674541989963
0.192,16.420258657405913
0.18,16.61814948002066
0.169,15.88491922127135
0.199,18.51726140471106
0.179,17.3217731608315
0.191,16.939308691574354
0.194,17.720765458599743
0.194,16.835883243517664
0.187,17.86676916133412
0.183,18.406421712007194
0.199,19.195746840282
0.182,17.26129345214934
0.18,16.65753891979029
0.186,17.35545517627387
0.179,17.15918550647083
0.196,17.97086732286916
0.197,18.078894963440543
0.202,18.28937855723154
0.195,17.743099409348982
0.189,17.097435067629654
0.192,16.761110947559565
0.198,17.67230327741421
0.186,17.70816044207571
0.191,18.16721113596305
0.191,17.2703883282024
0.188,17.92948481275293
0.214,19.44946704704516
0.187,16.877169776557697
0.199,17.03053492663098
0.213,19.81796034810438
0.178,16.589523430667096
0.202,18.180543963514065
0.198,17.373694421621295
0.203,16.95408889087485
0.205,17.42302288093564
0.2,17.220214351340633
0.186,16.12707289920015
0.191,18.61556868848157
0.196,17.49817870447954
0.199,18.608269042605528
0.191,17.572745033334304
0.19,18.479298277331814
0.202,20.052630302224937
0.191,19.66231360184953
0.216,20.797616542424237
0.179,16.987396758542612
0.186,16.466015838061566
0.21,18.70380851658708
0.19,18.28752024283028
0.173,18.28825550924622
0.2,16.04960843026952
0.21,18.23708341110481
0.19,17.17417287061861
0.198,16.342592264808733
0.203,16.10168304134743
0.193,16.7557227885824
0.202,17.721946633717106
0.187,16.797085911780243
0.18,18.575859656086298
0.185,16.41020623829103
0.188,15.935814222674242
0.188,17.731859536112793
0.21,18.213809690119643
0.19,18.116842881480697
0.195,18.22295660458374
0.185,17.90051531770679
0.184,15.872695316863576
0.176,16.897624684864866
0.203,18.319294831890847
0.185,16.48875421971429
0.197,16.781050978047904
0.196,17.340153481179556
0.187,17.521571790076752
0.209,15.977648451412865
0.189,16.736456723899554
0.206,18.30453969678754
0.172,17.792332353398514
0.198,18.61302624989793
0.181,17.670505341507198
0.18,17.470914362087367
0.181,15.772662303043044
0.184,17.24787223745085
0.175,16.58968033074289
0.189,16.88422572469169
0.178,18.90645418771939
0.196,16.388118743223625
0.203,16.4251933073679
0.186,16.84466625481207
0.194,17.081967873391672
0.195,19.15060150437035
0.193,16.795470763740045
0.194,18.85399243032282
0.196,19.68556446561548
0.203,17.50956455738995
0.206,17.465190588233924
0.203,18.01284938441445
0.212,19.185135810793557
0.195,16.950412597677158
0.207,15.92283618553276
0.208,19.48321252785491
0.197,18.23972254180357
0.196,16.653011922072967
0.177,18.239457839202835
0.195,17.780471980146615
0.181,16.41081911030672
0.174,18.12670210427237
0.183,16.235425885989947
0.192,16.750952812325213
0.185,16.10602148206424
-0.004,16.259003510643698
0.186,16.18545650694852
0.19,17.40464075598766
0.189,17.249867363676376
0.189,16.925684155970067
0.193,18.257474971849422
0.182,16.200001580198713
0.192,17.656456019711413
0.191,19.81496233542302
0.184,16.622858753758923
0.193,18.188954396002597
0.194,16.379150651173497
0.198,16.76251450986444
0.187,16.694323300749637
0.188,18.42571721000145
0.196,16.69641794480576
0.171,15.872016634110604
0.178,18.86584640338473
0.195,17.253302007957704
0.201,16.5946694203265
0.191,16.67735068989321
0.198,18.72139886776798
0.197,18.20151302366362
0.199,19.38978415326457
0.2,16.793117549089253
0.18,16.657791470583255
0.193,17.64668602771835
0.201,18.762767592750983
0.175,16.202379866464387
0.195,18.931416414560847
0.189,17.05442909505879
0.178,17.109440231854222
0.185,16.55396827406043
0.175,17.253819603692563
0.17,19.01178100255033
0.176,16.8835305798134
0.189,17.40091176498502
0.182,18.973271115079
0.199,19.46147080402151
0.199,18.68427739965308
0.209,19.352430973587936
0.187,17.086061174273507
0.203,16.641523243699602
0.162,16.493885437300666
0.178,15.728800133329576
0.202,16.94408356356856
0.207,19.913100392210616
0.197,19.52814122991817
0.201,19.229745641052105
0.2,16.958281674439558
0.161,16.573010413994588
0.194,18.698737340404424
0.209,16.59680235866421
0.194,19.727128800448465
0.186,17.384313541097846
0.21,19.122738974842058
0.206,17.84441064834099
0.195,17.900659761858968
0.196,18.96292431187819
0.19,19.424219827143155
0.182,17.908613449212687
0.185,17.77513305790275
0.178,16.658316219563492
0.163,16.369609403913216
0.186,17.180756898962965
0.214,19.68901549589277
0.179,17.13778254244315
0.183,17.143994095694232
0.196,18.03828912462735
0.192,17.806701535091612
0.183,18.355724143574204
0.204,18.620569162310098
0.173,16.037470751264642
0.205,18.39873133351336
0.203,18.584311670097424
0.202,17.691488523968545
0.203,18.05957579995939
0.198,18.52110402067834
0.178,17.21532220033217
0.19,18.7764949377114
0.211,18.058556258752937
0.175,15.692413913749265
0.201,17.066415749411803
0.206,18.80612179989433
0.181,15.702745666641643
0.187,16.6082510786611
0.19,17.64616015127139
0.194,16.63347566126727
0.207,18.023157402077626
0.2,19.4396045307732
0.225,19.3562933487082
0.184,17.195979022902563
0.171,17.32690409568273
0.193,17.647185641936574
0.193,16.61488239686581
0.197,17.244685384357396
0.188,18.18541668745044
0.193,16.724308810005038
0.18,16.620416862054622
0.184,16.756752305697113
0.194,18.002073425938793
0.201,17.532128135995404
0.185,16.779795820116373
0.198,16.744227972158512
0.192,16.994707461425836
0.198,18.4571989712112
0.201,16.294514808142768
0.165,15.819478622883429
0.201,16.61451572941731
0.168,16.512012767098472
0.186,16.787289151461277
0.185,16.795646597605906
0.208,17.616681829194267
0.182,15.620558728078809
0.194,17.655116529916658
0.21,17.247883287468277
0.192,19.26771844487296
0.187,18.453657517637755
0.222,21.68470489871908
0.182,17.63149496170444
0.176,16.906609450603668
0.188,18.87335157639641
0.206,17.949426819151572
0.214,17.48698582614941
0.186,17.03457381329104
0.176,18.75916710021732
0.164,18.348040843754404
0.19,17.289013651337207
0.193,17.893777781797322
0.177,19.85840665065419
0.198,18.6488551294105
0.189,16.871148292937754
0.189,16.865778020898524
0.188,17.419098122608407
0.19,16.63385924141651
0.194,17.204379140109236
0.197,17.510611450930877
0.198,17.54256456341988
0.193,17.634937183859574
0.191,16.66579878595491
0.19,18.67987735459647
-0.004,16.398916724126934
0.162,16.30292639374418
0.191,18.332644114722623
0.21,20.850348605654386
0.191,17.048474126988317
0.193,16.802383808276712
0.184,16.163634916163364
0.205,17.584140226622317
0.192,20.88454250196629
0.196,18.627170691700627
0.187,16.786159514480783
0.154,18.171341794339178
0.192,17.3441022805023
0.166,17.17979477743655
0.178,16.216796707866337
0.185,17.983112265810913
0.2,16.273322806552713
0.198,19.62442989325392
0.172,18.19512695381417
0.18,18.352000397337363
0.154,17.628399675803795
0.186,15.887777567776686
0.211,17.9452466955113
0.185,15.79693977100098
0.194,17.768378637634925
0.195,17.051428348507432
0.191,17.41371464900925
0.181,18.187697987978485
0.175,17.353920513264885
0.208,21.59619493367192
0.185,18.683459666181378
0.198,18.918502531250248
-0.004,16.06024906335714
0.194,19.071971699511
0.181,17.43588534552847
0.196,18.81660337163762
0.195,16.602312293442434
0.204,18.286767009977524
0.198,17.110286352231956
0.192,17.605927061549504
0.197,18.643856683784804
0.171,16.85076842832571
0.188,19.523328713071216
0.195,19.10119897577329
0.183,18.40790104599913
0.192,16.657258047829647
0.189,18.3933409397996
0.19,15.248494335138655
0.194,16.864936316437312
0.195,16.37144901935745
0.195,17.72822158432253
0.184,15.852678696129171
0.201,17.377000358569518
0.183,17.585228066802568
0.192,18.06870777621224
0.176,18.571635500448338
0.171,16.734694508359755
0.194,19.524715254817547
0.174,15.72381264661512
0.169,17.071114766915517
0.177,16.53225179432598
0.187,17.82739594160043
0.167,17.202811832416195
0.177,16.00026513040436
0.187,18.533198400565738
0.185,17.113826305503434
0.178,16.286387065493308
0.198,19.7230094263098
0.143,17.74133395493236
0.186,16.78392973668725
0.203,16.828157195765094
0.189,17.268761204306227
0.194,18.222684505286256
0.17,17.40839217838631
0.178,15.82549476894427
0.179,17.32772110382177
0.196,17.272702352425178
0.183,17.070163373707377
0.17,17.058812937159086
0.166,16.463810719109986
0.181,17.67301510012347
0.185,16.556556520577786
0.191,16.38736998645475
0.198,16.71103422671597
0.195,19.33630973486444
0.176,20.932221894116044
0.19,16.491088531722035
0.197,16.606806826509047
0.198,17.139614319865903
0.19,17.542245419661256
0.185,17.864969230765542
0.186,17.099741322023004
0.182,17.296550992512465
0.184,18.438115806940434
0.18,16.601412758740636
0.206,16.052435744907797
0.184,16.77008882084187
0.197,17.122084150339347
0.197,19.481784815210563
0.177,17.113783084107865
0.172,17.32862814538343
0.175,15.51469075100431
0.194,16.624435536379274
0.193,16.438703263018947
0.193,16.833933110492683
0.201,17.978503636906236
0.171,17.114549119292246
0.161,19.964015696912583
0.2,17.238249414166756
0.196,17.084663361608555
0.177,16.094785536940083
0.196,19.84838660718428
0.179,15.954880207653485
0.18,15.981059536071667
0.165,16.56807030850735
0.175,15.924558595629446
0.174,16.982490442886554
0.176,15.95874734328301
0.167,17.09311269540684
0.192,17.517864097064432
0.203,18.64219256442254
0.2,18.61904262720439
0.175,15.46791091650973
0.191,17.012887592362596
0.178,16.073795161338925
0.199,18.63645901505514
0.19,17.43883596670359
0.196,16.44606090446076
0.193,17.212726585145834
0.195,16.093744185648962
0.18,16.23529684847026
0.191,16.718215901328087
0.207,19.997926628367445
0.178,15.834685927747657
0.199,16.91688699742968
0.174,17.288317343347227
0.171,17.546897251331234
0.203,17.633153263574687
0.212,19.033344377277803
0.189,18.007403159389746
0.183,16.587855932630063
0.186,16.863750733365933
0.188,17.04156171155939
0.178,16.155780346366047
0.198,17.452200097076883
0.199,17.13904751538717
0.195,16.51221351714479
0.19,17.39622344219426
0.183,18.896097034459405
0.176,15.859823875632236
0.202,16.173005908792195
0.185,16.43894639328562
0.174,16.195207083469484
0.186,17.114241597361282
0.196,16.879309905570203
0.192,15.20348002972813
0.18,17.334582118560707
0.192,16.89749715627357
0.195,17.61468484002926
0.2,16.623655100948916
0.203,18.267138873945832
0.203,18.55755021349616
0.173,17.27586484833742
0.22,18.868826662744027
0.196,17.320395395928742
0.197,16.688132447589773
0.184,15.793531032897642
0.167,15.624642656364696
0.19,17.877860832874752
0.206,17.972366696056355
0.184,17.204478212327682
0.195,15.56470823880952
0.186,16.91321521478891
0.198,19.02355939064111
0.193,18.68897537463308
0.153,16.223075024714532
0.181,17.401939292303293
0.201,17.95912717415089
0.192,16.652093993359866
0.192,16.44787948639863
0.201,18.82986687937853
0.195,19.30079265401437
0.191,17.117463087817608
0.19,16.993883740163792
0.192,17.07949809651791
0.184,15.962003601659072
0.202,17.45086252995558
0.176,17.006452445800505
0.181,15.878204575567706
0.214,19.339331672531717
0.201,18.97715293739336
0.194,18.77480596177617
0.17,18.27945170483445
0.196,17.454437889986952
0.202,17.164410817191524
0.194,16.637228200692554
0.181,20.223436760722137
0.192,17.747741279119264
0.174,18.06488930647055
0.19,18.990640853909696
0.179,17.100641648389
0.179,16.117219758906412
0.163,16.53250437887437
0.191,17.073134965117614
0.175,17.22087948801899
0.213,18.77692966063811
0.176,19.00603914324387
0.176,17.893139138982576
0.207,17.952016365391696
0.194,18.04385912748782
0.192,17.400939481918638
0.182,16.24740922449398
0.194,19.6813237820215
0.187,17.83018659673072
0.196,16.595913126125264
0.188,16.633890959294554
0.201,17.77972234242015
0.194,17.665372653325495
0.209,18.171339430746745
0.187,16.905299021537353
0.194,18.57999601396905
0.179,20.308909700321703
0.196,17.99943476541134
0.2,17.05912611638217
0.182,15.989250579681409
0.191,16.88690938877852
0.191,18.420219277934684
0.165,17.07001893614256
0.187,18.23883949926196
0.188,17.214799948767116
0.169,17.11636937087662
0.197,17.64003421412575
0.194,17.1591520225352
0.192,16.606699025432935
0.183,15.90771366068403
0.211,19.61818615406972
0.182,16.43493800558559
0.174,17.31826241162227
0.173,17.100132521359438
0.191,16.839308482335696
0.17,16.165870546527003
0.19,17.754534887139833
0.173,16.219478459800083
0.2,18.030144408823148
0.19,17.414653825200958
0.189,17.47992092805886
0.188,16.92787214952043
0.135,17.910642655029307
0.192,17.636254702099173
0.199,17.698386251519217
0.181,17.318512713543225
0.193,18.433372048630243
0.179,15.929025158070145
0.181,16.765030127096235
0.192,16.951281400219596
0.198,16.610863524496498
0.196,16.424851176196572
0.193,17.01969255196466
0.188,18.110529916858223
0.203,18.58695775396397
0.193,17.881890854875827
0.201,16.74571612059956
0.184,16.20500707490237
0.199,17.950245145440743
0.185,18.61994529847818
0.191,16.74962445857552
0.189,17.903979608048534
0.196,17.161654440929915
0.176,15.566444462936238
0.199,18.372035688189413
0.185,18.69963497328674
0.203,17.428338489962243
0.182,16.54056754138832
0.209,19.05225998713376
0.203,18.97710716616337
0.194,16.50131200995002
0.194,17.10780470338598
0.168,17.962264239824577
0.199,18.377545276073047
0.204,22.12673998223577
0.189,18.18056058912058
0.195,16.901385610007644
0.203,19.43190080539075
0.177,16.294469500215687
0.195,16.676512710510593
0.123,18.006465742188823
0.203,16.83694098074109
0.194,19.18637405604029
0.16,16.086401475171723
0.192,17.123344736401684
0.184,19.988571683086537
0.197,17.318953956508338
0.178,18.468596803065264
0.191,18.229256646540684
0.16,18.280077679697293
0.187,16.67046135147735
0.181,16.769732768025964
0.197,18.602024284511707
0.187,16.695084576139642
0.178,17.597902146562458
0.2,17.47866495740487
0.207,20.85257638894498
0.172,16.713071105849323
0.174,16.66354409652502
0.189,16.196549771699107
0.203,18.4195251822522
0.2,16.97377608544377
0.187,17.30559100597322
0.191,16.93721649958347
0.181,17.34526881911006
0.208,17.930187380780065
0.204,15.88170515707646
0.191,17.988847969098313
0.191,17.165644472539178
0.184,17.621772561276877
0.215,18.284801122812247
0.201,18.65581288265875
0.209,17.943867286499742
0.17,15.779637337662802
0.182,17.14677310669852
0.204,16.665844898732704
0.182,15.983235628407076
0.202,18.008829216379734
0.15,16.12583776959933
0.211,17.42934951366021
0.203,16.366558311594893
0.183,16.90618902712957
0.21,20.05543357598048
0.196,17.607755665037942
0.19,16.718837660208706
0.176,17.04719123031501
-0.004,16.09451644693401
0.2,18.333585370798836
0.192,17.0157120016715
0.199,18.514485952902344
0.185,15.760140881941
0.2,16.853999443705654
0.201,16.779014474419665
0.2,17.45720340982378
0.186,16.12308486099972
0.192,16.536632470895718
0.197,18.69044013466608
0.191,15.349386461871966
0.188,16.575229815765777
0.183,15.714005514741082
0.195,16.187958699791004
0.175,16.663642394563496
0.195,17.597505837547146
0.175,15.862098505848484
0.187,16.690260145965645
0.201,18.94168744488427
0.169,16.42320399351263
0.194,17.475545955129057
0.155,16.738617169168368
0.182,16.694995537340144
0.205,19.095225446986696
0.207,18.7277505909874
0.192,17.598420045612734
0.203,18.78764914041679
0.175,16.88273650007639
0.17,17.108783695425572
0.194,17.570617952731567
0.173,16.190896885699736
0.184,17.61910875698052
0.202,18.37548410998261
0.171,18.209099458232725
0.194,18.59769997182535
0.21,18.137762753168413
0.191,16.489515125774727
0.202,18.385125418161408
0.188,17.93302628615185
0.165,18.52756584473182
0.177,16.063412261636774
0.199,15.484010143391192
0.206,17.98073550103377
0.173,16.996569269910257
0.186,17.133327629993907
0.193,16.58361256482249
0.189,17.972003955707574
0.174,16.9103240901171
0.182,17.453396165983357
0.184,16.349817296056983
0.179,15.874331575701902
0.177,17.517913539538796
0.191,16.248535081531813
0.187,17.3560967355548
0.177,16.53200755077697
0.191,17.532196447771764
0.196,20.35859915090257
0.21,17.4211520592295
0.192,17.341142794096406
0.181,17.262721107516843
0.183,19.36835404132995
0.202,17.059289157592946
0.193,17.828388667375815
0.172,15.604582524597856
0.172,16.6935336679402
0.178,16.559347127485992
0.19,16.461939028953505
0.184,16.501351661419882
0.174,17.58774811923168
0.207,18.66250760247496
0.202,21.780767537853084
0.188,17.120732386704205
0.192,16.597063686821752
0.19,16.77137523278165
0.177,16.075815859983642
0.199,17.42118587195078
0.178,16.967759409384286
0.175,15.576405456179025
0.192,17.252497079122378
0.208,16.011536099017235
0.191,16.75426269382747
0.194,17.560223785694667
0.209,19.78447667682981
0.187,16.69821067946851
0.162,17.252464444063925
0.19,17.497535002488927
0.165,16.654498603401045
0.173,16.25729794465749
0.199,16.54244912880539
0.172,16.292211595948906
0.199,17.26703648337031
0.19,17.989044434998878
0.195,16.428737612764117
0.199,17.012601766675555
0.178,17.183243776319692
0.176,16.27362209861143
0.179,16.90147032443736
0.19,16.937643233229746
0.193,19.698001750548464
0.184,18.69916808380505
0.172,17.62811608667356
0.182,15.858386090846317
0.201,18.071934697211404
0.195,17.74100079163296
0.165,16.555028230236072
0.186,16.776008568366922
0.194,17.77483920502614
0.192,17.227544546005145
0.194,22.25102359885217
0.185,16.84731022608303
0.187,16.501452606345303
0.182,16.12874281882769
0.172,16.42523642405669
0.147,16.134861666208593
0.191,16.993837370578245
0.206,18.23579922850581
0.189,17.659600714761712
0.211,17.200505500489985
-0.004,16.44903066375468
0.209,20.263625332187484
0.175,16.821833546580237
0.175,15.535817032408833
0.17,16.98019628840136
0.195,17.14017371631953
0.171,16.07908682861989
0.203,17.47048843976525
0.185,16.905263287892794
0.191,18.73883495241607
0.186,16.28265921709934
0.179,16.011021062610187
0.207,18.4997974428587
0.207,18.93462831723081
0.204,16.785723331755676
0.181,17.895604625664028
0.189,17.95715868345112
0.208,22.20100230889869
0.197,16.46695423955163
0.189,17.601163834288727
0.171,16.687682702443986
0.196,17.252191284926152
0.192,16.630417661682806
0.185,18.289558227586625
0.18,18.30039932125148
0.188,16.92975916291751
0.196,19.029975356510832
0.157,17.099099647722493
0.191,16.951994633390107
0.165,17.361529454238624
0.173,15.813171567375283
0.188,17.135070726818913
0.18,17.021723342023105
0.18,17.122804136586332
0.189,18.384756457143656
0.174,17.10822844032467
0.184,18.82136706103737
0.184,17.253432684341156
0.179,16.455756458840085
0.192,17.137592560571342
0.189,17.069229961662572
0.197,17.743675264629147
0.179,16.908821209293478
0.181,16.76935774549194
0.214,18.73425636830909
0.195,16.692710062281048
0.204,18.48144971465056
0.19,17.016739737527164
0.199,18.713496292877085
0.188,18.09140903760452
0.19,16.687889565222772
0.202,18.014926456132816
0.202,18.28982480957128
0.191,18.167265016294174
0.203,18.39039417504774
0.171,18.86306792324505
0.164,17.701963301001545
0.204,18.79304961114892
0.188,16.399838671348782
0.203,17.585594440355905
-0.003,15.177731851599097
0.184,17.51308386852336
0.211,18.208486108068744
0.197,18.22198316393757
0.191,18.29764170149226
0.204,21.82807781060332
0.191,16.736123775669235
0.191,17.216365207656757
0.191,18.63657977392764
0.171,16.195572882655135
0.19,16.749336593912762
0.204,18.27615360122985
0.206,18.63312253770424
0.187,18.6427173331095
0.193,17.602902936233967
0.211,17.190207555542635
0.183,17.489359110013133
0.197,16.98767858515708
0.179,18.176637815866453
0.192,17.157546689779817
0.187,19.00780509966352
0.183,17.374161289688008
0.195,16.782099642694693
0.195,17.012599407300588
0.159,19.43004132917513
0.19,19.03033875193664
0.191,17.479505244357668
0.188,16.97222532415677
0.169,18.01527704859156
0.19,16.559913114952092
0.193,16.629257115558573
0.187,17.14193865919499
0.171,16.666966756428387
0.179,16.606043883162595
0.183,16.76443644567697
0.186,17.019294296674136
0.186,17.74513552891188
0.209,18.12209715746193
0.181,16.038958646903062
0.208,18.1729575170479
0.202,18.69774958534893
0.161,17.47527425721523
0.183,17.889400189394614
0.191,16.8473342508682
0.172,15.897211957817149
0.203,18.72749172066065
0.193,16.72010378979285
0.176,15.77200551844822
0.193,16.663387164630745
0.178,16.798090560987923
0.199,18.72735709572726
0.207,16.70602644758644
0.17,17.01267836102343
0.212,18.88498820732837
0.174,16.160802296006572
0.178,16.527239178124766
0.173,17.246832245726168
0.167,15.681549358938517
0.196,15.719761479121525
0.175,16.325480703952948
0.198,17.535474679421696
0.191,16.586104599616377
0.168,16.844885218413623
0.194,16.364357947401484
0.209,15.785443251984823
0.187,18.30790793729252
0.167,17.208906528522704
0.195,18.755927547914844
0.193,18.450994782901702
0.185,15.938741105289116
0.197,18.45934520849694
0.184,17.439116869863973
0.178,16.537101172004565
0.194,17.59197144655344
0.195,19.306272895920337
0.202,16.009633965245353
0.196,15.135061600266884
0.189,17.29450751021047
0.185,16.704725969421315
0.202,17.424526367311213
0.202,16.680742324966573
0.196,16.729758399670242
0.181,16.211853313064164
0.11,16.578798305964014
0.186,17.137724682421922
0.177,15.727975205832976
0.207,17.618955098880264
0.178,16.06210170227842
0.205,17.842711979443447
0.204,19.444769617499382
0.214,17.93536786554572
0.188,16.726261243902403
0.213,19.72906820885516
0.196,17.587370513415827
0.174,17.05696144373848
0.2,19.37702894380189
0.185,16.417118577060968
0.17,17.97187209484091
0.184,17.15092660129255
0.17,16.5409741817087
0.182,17.527630020797115
0.175,16.009035754502307
0.16,16.02005419543236
0.175,16.14013507543475
0.2,20.09303630698659
0.196,18.59241397701988
0.183,16.589979741502532
0.195,17.19581400170602
0.194,17.84971631335813
0.184,16.909471633668275
0.202,17.27612982329484
0.219,19.102376847354897
0.193,16.63038252845868
0.17,18.535643174154156
0.2,17.448284967494104
0.194,17.85338914901547
0.2,18.24952392135106
0.188,17.31147713019229
0.197,18.46172539452316
0.199,18.779455625495185
0.199,17.948267019152112
0.182,17.358999684070206
0.197,16.959378813901953
0.185,17.109857642486737
0.209,18.036977137028828
0.191,16.92224657605528
0.21,18.87879109021282
0.21,17.872775829380203
0.19,16.994493417430558
0.195,16.80568467266926
0.193,18.05078856615456
0.175,17.044271529920614
0.188,19.46650377073262
0.207,17.207853911489078
0.179,17.077714368161253
0.187,17.70818264719148
0.208,19.304188619807583
0.22,18.889526365229766
0.202,16.889316598286783
0.199,17.449367603268545
0.194,16.58596917128862
0.185,17.316159654076316
0.171,17.286199634636272
0.173,15.97934671038862
0.212,17.946180179215457
0.196,16.859467054360575
0.177,18.3250953946859
0.204,18.482050799098733
0.199,18.41605999062964
0.188,16.90826131681241
0.191,16.75601589059838
0.175,16.283317847551977
0.169,16.076067482759278
0.193,18.56254897368996
0.19,17.38548924750279
0.18,17.563949989989236
0.183,17.418463402851195
0.199,18.765328559576915
0.192,18.74183186169838
0.196,18.49128021893782
0.201,17.18656469758248
0.194,16.85686582111995
0.186,17.84913306885624
0.205,17.876067092504083
0.195,18.905627084260868
0.168,17.044507910016378
0.2,18.90447553092901
0.166,16.350462957277045
0.182,16.585148121383973
0.17,16.07565479798699
0.2,16.941806503450714
0.202,18.78447886084826
0.192,17.538808815611198
0.188,16.28113296282784
0.2,16.591819425462
0.203,16.124399028171574
0.176,16.746594949627067
0.144,16.350155957252937
0.182,17.082589253896156
0.163,17.94692840341265
0.174,17.301514697950523
0.185,16.496894671091503
0.165,17.744739086174523
0.198,17.27026208817686
0.187,17.54424836445395
0.207,15.872667383146416
0.193,19.024019462151184
0.17,15.039246021276556
0.183,17.709160854958085
0.21,19.0848980571524
0.204,18.37502323264413
0.173,17.622944196780175
0.196,18.607803165407116
0.172,15.78639560368733
0.189,17.749769707870502
0.194,17.891201038819123
0.217,21.017290143910632
0.202,19.72844896097933
0.17,16.174739390756056
0.207,15.97583556785322
0.197,17.84728685762118
0.195,16.68039699358399
0.192,18.078000766325196
0.189,16.57930528922476
0.177,16.102401299571113
0.192,16.64876659481113
0.171,15.892658944436375
0.181,17.01858275749184
0.194,17.30446562959525
0.196,16.947587111396924
0.175,16.570106982037714
0.208,18.651562111451423
0.188,16.73120269763772
0.199,18.182798065995904
0.145,15.918253062798206
0.183,17.038766996641208
0.177,16.313473007752595
0.203,19.44061411921327
-0.004,16.12231634048114
0.199,16.428527758351976
0.192,18.89007495258309
0.182,17.47324805208303
0.205,17.263936166720978
0.183,19.11837511938082
0.197,16.430762714758092
0.181,16.045336220357242
0.206,16.40412187220093
0.2,17.64672663323787
0.194,16.1323648978743
0.188,17.374438428037788
0.172,16.13848418912012
0.187,17.214408240312245
0.217,18.88535515837941
0.198,16.438112438265456
0.173,17.19522237761468
0.186,18.5187895732966
0.21,18.616986234306296
0.17,17.276940675694128
0.194,18.84460270317308
0.207,17.486110495791486
0.191,16.72159130798504
0.197,18.411278942520926
0.175,15.882476005532377
0.181,17.08684731535188
0.211,18.296856093005783
0.193,17.241505420322262
0.186,18.90476300765697
0.211,17.988045795126638
0.178,15.85938995686022
0.19,16.74620597935414
0.171,17.581792434932506
0.208,19.886103174479928
0.198,19.125638766737204
0.188,17.106338172240655
0.186,17.77977441379475
0.193,16.50380366219555
0.171,16.786187183272734
0.191,15.12357525551434
0.206,20.13025084761091
0.194,16.950095930921986
0.191,16.752275210359826
0.2,20.28575541520831
0.199,19.54543629368436
0.205,18.33381570591173
0.201,17.16788144934402
0.187,17.18318526999923
0.2,19.48849094789689
0.167,17.02195542205842
0.195,17.25015498978523
0.191,17.067821143055607
0.194,17.302317963583405
0.188,17.861234268552135
0.185,18.764880560003007
0.208,16.52863844030149
0.167,17.200623221064248
0.183,17.16006856875401
0.194,18.56521086078
0.19,16.51569739265334
0.204,16.102853128981142
0.187,17.700151246547005
0.172,18.63653441181861
0.19,17.556136272049454
0.176,16.031597784303656
0.17,16.69351365051609
0.194,16.837841447613723
0.185,17.07502448864939
0.18,16.422916875072808
0.176,17.770927161514724
0.191,16.274015162299463
0.173,18.678129613785774
0.194,16.982120967981714
0.192,16.64803614230559
0.186,21.5011946336666
0.189,17.93535624118109
0.196,19.142585049885916
0.201,17.48305589244864
0.189,18.19311670796621
0.163,17.213729850277094
0.189,17.030371381949145
0.207,19.65137453695561
0.192,18.065672504759764
0.189,17.888505895826036
0.185,15.936214172107308
0.186,20.687220916028803
0.198,17.36549428273409
0.183,18.774407980205304
0.177,15.721025661938995
0.2,16.62588892758586
0.205,16.960883593143173
0.204,18.28672081609245
0.175,17.159514327063658
0.209,17.12327518721239
0.191,18.639172026038167
0.182,17.189773248182323
0.198,18.216393459683527
0.215,16.991491720807236
